title,neighborhood,time_duration,bedrooms,bathrooms,size,price
فيلا للبيع في طريق السيل الكبير ، الرياض,المهدية,6 days 00:00:00,4.70312813314618,5.0,200.0,860000.0
فيلا للبيع في طريق أنس ابن مالك ، الرياض,الملقا,3 days 00:00:00,5.0,5.0,351.0,2300000.0
فيلا للبيع في الرياض,المهدية,30 days 10:00:00,6.0,4.0,450.0,950000.0
فيلا للبيع في طريق الملك خالد ، الرياض,الخزامى,0 days 05:00:00,5.0,5.0,620.0,1895102.561459796
فيلا للبيع في الرياض,المهدية,30 days 10:00:00,4.0,4.0,200.0,850000.0
فيلا للبيع في الرياض,طويق,0 days 19:00:00,4.0,5.0,270.0,900000.0
فيلا للبيع في طريق الأمير محمد بن سلمان بن عبدالعزيز ، حي قرطبة ، الرياض,قرطبة,21 days 00:00:00,4.0,5.0,480.0,2250000.0
فيلا للبيع في طريق السيل الكبير ، الرياض,المهدية,4 days 00:00:00,4.0,3.0,250.0,1150000.0
فيلا للبيع في حي المونسية ، الرياض,المونسية,4 days 00:00:00,4.0,5.0,360.0,1400000.0
فيلا للبيع في الرياض,العارض,14 days 00:00:00,4.0,5.0,250.0,1180000.0
فيلا للبيع في شارع عبدالله المويس ، حي الرمال ، الرياض,الرمال,2 days 00:00:00,4.0,4.0,372.0,1150000.0
فيلا للبيع في شارع نجم الدين الأيوبي ، الرياض,طويق,1 days 00:00:00,5.0,5.0,300.0,900000.0
فيلا للبيع في طريق الأمير محمد بن سلمان بن عبدالعزيز ، الرياض,الرمال,0 days 15:00:00,5.0,4.0,450.0,1600000.0
فيلا للبيع في الرياض,الجنادرية,91 days 06:00:00,3.0,3.0,330.0,780000.0
فيلا للبيع في الرياض,طويق,3 days 00:00:00,5.0,5.0,420.0,1350000.0
فيلا للبيع في شارع علي عبدالله القضاعي ، حي الخزامى ، الرياض,الخزامى,0 days 04:00:00,5.0,5.0,475.6799679165831,1895102.561459796
فيلا للبيع في الرياض,المهدية,30 days 10:00:00,5.0,4.0,250.0,1040000.0
فيلا للبيع في شارع احمد بن الخطاب ، الرياض,طويق,0 days 05:00:00,6.0,4.0,400.0,1230000.0
فيلا للبيع في شارع رقم 232 ، الرياض,النرجس,0 days 06:00:00,4.0,4.0,315.0,1750000.0
فيلا للبيع في حي العزيزية ، الرياض,العزيزية,14 days 00:00:00,4.70312813314618,5.0,300.0,1100000.0
فيلا للبيع في شارع إبراهيم الأحدب ، الرياض,الرمال,0 days 06:00:00,5.0,5.0,385.0,1100000.0
فيلا للبيع في شارع نجم الدين الأيوبي الفرعي ، الرياض,طويق,0 days 07:00:00,5.0,5.0,350.0,1220000.0
فيلا للبيع في شارع التمار ، حي الفيحاء ، الرياض,الفيحاء,3 days 00:00:00,4.70312813314618,5.0,475.6799679165831,2400000.0
فيلا للبيع في طريق الامير عبدالرحمن بن سعود ، الرياض,طويق,0 days 12:00:00,5.0,5.0,300.0,1170000.0
فيلا للبيع في شارع مسور ، حي اليرموك ، الرياض,اليرموك,1 days 00:00:00,5.0,3.0,350.0,1350000.0
فيلا للبيع في الرياض,النرجس,3 days 00:00:00,4.0,4.0,300.0,1550000.0
فيلا للبيع في الرياض,العارض,7 days 00:00:00,4.0,5.0,200.0,1250000.0
فيلا للبيع في شارع عبدالله صنات براك المرشدي ، حي الشهداء ، الرياض,الشهداء,3 days 00:00:00,5.0,5.0,312.0,1500000.0
فيلا للبيع في شارع شرفة ، حي حطين ، الرياض,حطين,0 days 08:00:00,5.0,5.0,225.0,1600000.0
فيلا للبيع في حي العوالي ، الرياض,نمار,1 days 00:00:00,5.0,5.0,360.0,1270000.0
فيلا للبيع في شارع عمرو بن نصر ، حي النسيم الغربي ، الرياض,الغربي,1 days 00:00:00,4.0,4.449167836374574,625.0,800000.0
فيلا للبيع في الرياض,العارض,4 days 00:00:00,5.0,4.0,300.0,1350000.0
فيلا للبيع في شارع ال غيث ، حي الشفا ، الرياض,الشفا,14 days 00:00:00,5.0,3.0,475.6799679165831,1000000.0
فيلا للبيع في حي الياسمين ، الرياض,الياسمين,7 days 00:00:00,4.0,5.0,234.0,1450000.0
فيلا للبيع في حي العوالي ، الرياض,نمار,4 days 00:00:00,5.0,5.0,450.0,1350000.0
فيلا للبيع في طريق السيل الكبير ، الرياض,المهدية,60 days 20:00:00,3.0,5.0,400.0,1400000.0
فيلا للبيع في طريق الملك عبدالعزيز ، الرياض,العارض,0 days 12:00:00,5.0,5.0,300.0,1400000.0
فيلا للبيع في الرياض,طويق,21 days 00:00:00,4.0,4.0,420.0,1280000.0
فيلا للبيع في الرياض,القادسية,60 days 20:00:00,5.0,5.0,385.0,1350000.0
فيلا للبيع في الرياض,العارض,1 days 00:00:00,3.0,3.0,360.0,1600000.0
فيلا للبيع في المملكة العربية السعودية,الملقا,0 days 21:00:00,4.0,4.0,200.0,1500000.0
"فيلا للبيع في شارع ابي عبدالله المنتخب, الاندلس, الرياض",الاندلس,0 days 16:00:00,5.0,5.0,550.0,1500000.0
فيلا للبيع في طريق صلبوخ ، حي حطين ، الرياض,حطين,0 days 04:00:00,4.0,5.0,455.0,2300000.0
فيلا للبيع في شارع ابراهيم الجيلي ، حي العريجاء الغربية ، الرياض,الغربية,30 days 10:00:00,5.0,5.0,600.0,1100000.0
فيلا للبيع في شارع محمد بن دخيل ، حي العقيق ، الرياض,العقيق,6 days 00:00:00,5.0,5.0,455.0,2300000.0
فيلا للبيع في الرياض,طويق,6 days 00:00:00,4.0,4.0,300.0,1030000.0
فيلا للبيع في حي حطين ، الرياض,حطين,0 days 06:00:00,5.0,5.0,620.0,1895102.561459796
فيلا للبيع في طريق الملك عبدالعزيز ، الرياض,العارض,14 days 00:00:00,3.0,5.0,340.0,1550000.0
فيلا للبيع في شارع الاخلاص ، الرياض,طويق,60 days 20:00:00,5.0,5.0,400.0,1895102.561459796
فيلا للبيع في شارع محمد بن ابي علي ، حي الخليج ، الرياض,الخليج,4 days 00:00:00,5.0,5.0,350.0,1100000.0
"فيلا للبيع في شارع عبدالله بن قتادة, الروضة, الرياض",الروضة,0 days 03:00:00,4.0,5.0,375.0,1200000.0
فيلا للبيع في شارع ابي الفتوح الخباز ، حي اليرموك ، الرياض,اليرموك,14 days 00:00:00,4.0,4.449167836374574,312.0,1400000.0
فيلا للبيع في الرياض,المهدية,0 days 07:00:00,5.0,5.0,300.0,1100000.0
فيلا للبيع في شارع ابن معالي ، حي الروابي ، الرياض,الروابي,0 days 13:00:00,5.0,5.0,300.0,1125000.0
فيلا للبيع في شارع سفيان بن الحكم ، حي العوالي ، الرياض,نمار,3 days 00:00:00,5.0,5.0,450.0,1500000.0
فيلا للبيع في المملكة العربية السعودية,المونسية,3 days 00:00:00,4.0,4.0,348.0,1450000.0
فيلا للبيع في الرياض,العارض,2 days 00:00:00,4.0,5.0,202.0,1250000.0
فيلا للبيع في الرياض,طويق,0 days 19:00:00,4.0,5.0,300.0,920000.0
فيلا للبيع في المملكة العربية السعودية,العارض,1 days 00:00:00,5.0,5.0,270.0,1400000.0
فيلا للبيع في حي الرمال ، الرياض,الرمال,60 days 20:00:00,5.0,5.0,336.0,1130000.0
فيلا للبيع في حي النرجس ، الرياض,النرجس,0 days 05:00:00,4.0,5.0,300.0,1700000.0
فيلا للبيع في حي العوالي ، الرياض,نمار,0 days 08:00:00,5.0,5.0,360.0,1250000.0
فيلا للبيع في الرياض,النرجس,0 days 04:00:00,4.0,4.0,300.0,2750000.0
فيلا للبيع في المملكة العربية السعودية,المهدية,1 days 00:00:00,4.70312813314618,5.0,375.0,950000.0
فيلا للبيع في حي الحزم ، الرياض,الحزم,30 days 10:00:00,5.0,5.0,287.0,800000.0
فيلا للبيع في حي الياسمين ، الرياض,الياسمين,0 days 06:00:00,4.0,4.0,375.0,1850000.0
فيلا للبيع في الرياض,الرمال,14 days 00:00:00,4.0,4.0,365.0,950000.0
فيلا للبيع في شارع يحيى البنا ، حي النسيم الشرقي ، الرياض,الشرقي,3 days 00:00:00,5.0,3.0,440.0,960000.0
فيلا للبيع في شارع محمد الحريري البصري ، الرياض,الرمال,0 days 05:00:00,5.0,5.0,390.0,1200000.0
فيلا للبيع في شارع احمد بن الخطاب ، الرياض,طويق,1 days 00:00:00,5.0,5.0,375.0,1220000.0
فيلا للبيع في حي المروج ، الرياض,المروج,0 days 22:00:00,4.0,5.0,300.0,2200000.0
فيلا للبيع في شارع الصالحي ، حي السلام ، الرياض,السلام,1 days 00:00:00,5.0,3.0,562.0,1100000.0
فيلا للبيع في حي الرمال ، الرياض,الرمال,91 days 06:00:00,4.0,4.0,372.0,1200000.0
فيلا للبيع في شارع التخصصي ، حي النخيل ، الرياض,النخيل,0 days 00:01:00,4.0,5.0,307.0,2400000.0
فيلا للبيع في شارع احمد بن الخطاب ، الرياض,طويق,0 days 05:00:00,4.0,4.0,300.0,950000.0
فيلا للبيع في المملكة العربية السعودية,النرجس,6 days 00:00:00,5.0,5.0,378.0,2000000.0
فيلا للبيع في طريق أنس ابن مالك ، الرياض,النرجس,1 days 00:00:00,4.0,4.0,300.0,1800000.0
فيلا للبيع في شارع نجم الدين الايوبي ، الرياض,طويق,14 days 00:00:00,5.0,5.0,300.0,950000.0
فيلا للبيع في شارع الامير سعود بن عبدالله بن جلوي ، الرياض,النرجس,91 days 06:00:00,5.0,5.0,333.0,1650000.0
فيلا للبيع في حي الملقا ، الرياض,الملقا,0 days 04:00:00,5.0,5.0,375.0,2700000.0
فيلا للبيع في حي المونسية ، الرياض,المونسية,2 days 00:00:00,5.0,5.0,400.0,1400000.0
فيلا للبيع في شارع المدينة المنورة ، حي ظهرة البديعة ، الرياض,البديعة,3 days 00:00:00,6.0,4.0,230.0,950000.0
فيلا للبيع في شارع جعفر بن هاشم ، الرياض,العارض,1 days 00:00:00,4.0,3.0,300.0,1400000.0
فيلا للبيع في شارع نجم الدين الأيوبي ، الرياض,طويق,3 days 00:00:00,5.0,5.0,420.0,1300000.0
فيلا للبيع في الرياض,طويق,1 days 00:00:00,3.0,4.0,415.0,960000.0
فيلا للبيع في شارع كفاية بنت أبي الفتوح ، الرياض,المهدية,0 days 07:00:00,6.0,5.0,250.0,1050000.0
فيلا للبيع في شارع علي البجادي ، الرياض,الرمال,91 days 06:00:00,5.0,5.0,300.0,1050000.0
فيلا للبيع في حي الملقا ، الرياض,الملقا,0 days 19:00:00,4.0,5.0,312.0,2000000.0
فيلا للبيع في طريق ابي بكر الصديق ، الرياض,العارض,14 days 00:00:00,4.0,5.0,337.0,1750000.0
فيلا للبيع في شارع علي البجادي ، الرياض,الرمال,91 days 06:00:00,4.0,4.0,324.0,1100000.0
فيلا للبيع في شارع احمد بن الخطاب ، الرياض,طويق,0 days 22:00:00,3.0,5.0,420.0,1250000.0
فيلا للبيع في طريق نجم الدين الأيوبي الفرعي ، حي العوالي ، الرياض,نمار,0 days 01:00:00,5.0,5.0,300.0,1200000.0
فيلا للبيع في الرياض,العارض,3 days 00:00:00,4.0,5.0,312.0,1370000.0
فيلا للبيع في شارع النجاح ، حي الرمال ، الرياض,المونسية,30 days 10:00:00,5.0,5.0,348.0,1400000.0
فيلا للبيع في حي عكاظ ، الرياض,عكاظ,91 days 06:00:00,3.0,4.449167836374574,450.0,1350000.0
فيلا للبيع في شارع مالك بن الدخشم الخزرجي ، الرياض,الشرق,7 days 00:00:00,3.0,4.0,371.0,950000.0
فيلا للبيع في شارع ابراهيم البرهان ، حي الجنادرية ، الرياض,الجنادرية,28 days 00:00:00,3.0,4.0,381.0,920000.0
فيلا للبيع في شارع القراء ، حي الندى ، الرياض,الندى,7 days 00:00:00,5.0,5.0,440.0,3000000.0
فيلا للبيع في حي العوالي ، الرياض,نمار,91 days 06:00:00,5.0,5.0,500.0,1900000.0
فيلا للبيع في شارع الدهناء ، حي الملقا ، الرياض,الملقا,0 days 09:00:00,5.0,5.0,600.0,3000000.0
فيلا للبيع في الرياض,الشرق,14 days 00:00:00,3.0,3.0,374.0,890000.0
فيلا للبيع في شارع احمد بن الخطاب ، الرياض,طويق,2 days 00:00:00,5.0,5.0,360.0,1160000.0
فيلا للبيع في شارع رقم 12 ، الرياض,الندى,6 days 00:00:00,4.0,5.0,343.0,2000000.0
فيلا للبيع في شارع الامام عبدالله بن ثنيان ال سعود ، حي الربوة ، الرياض,الربوة,2 days 00:00:00,4.70312813314618,5.0,475.6799679165831,1895102.561459796
فيلا للبيع في شارع علي بن النقيب ، حي الحزم ، الرياض,الحزم,3 days 00:00:00,3.0,5.0,312.0,1000000.0
فيلا للبيع في شارع ابراهيم البرهان ، الرياض,الجنادرية,2 days 00:00:00,3.0,4.0,347.0,1170000.0
فيلا للبيع في شارع عبدالله بن قيس ، حي اشبيلية ، الرياض,اشبيلية,7 days 00:00:00,5.0,5.0,312.0,1380000.0
فيلا للبيع في طريق الأمير محمد بن سعد بن عبدالعزيز ، الرياض,القيروان,30 days 10:00:00,5.0,5.0,400.0,2400000.0
فيلا للبيع في حي الرمال ، الرياض,الرمال,2 days 00:00:00,4.0,4.0,412.0,1300000.0
فيلا للبيع في شارع نجم الدين الأيوبي ، الرياض,طويق,60 days 20:00:00,3.0,4.0,360.0,850000.0
فيلا للبيع في شارع أبي القاسم الأنصاري ، الرياض,طويق,0 days 19:00:00,3.0,5.0,360.0,1150000.0
"فيلا للبيع في شارع بارق, الياسمين, الرياض",الياسمين,4 days 00:00:00,4.0,5.0,375.0,1800000.0
فيلا للبيع في حي الحزم ، الرياض,الحزم,0 days 05:00:00,4.0,5.0,287.0,850000.0
فيلا للبيع في شارع قصر الازرق ، حي السعادة ، الرياض,السعادة,3 days 00:00:00,4.0,5.0,348.0,1350000.0
فيلا للبيع في شارع عبدالعزيز الحلواني ، حي العريجاء الغربية ، الرياض,الغربية,7 days 00:00:00,5.0,3.0,400.0,950000.0
فيلا للبيع في شارع ، شارع نجم الدين الأيوبي ، الرياض,طويق,1 days 00:00:00,5.0,5.0,600.0,1650000.0
فيلا للبيع في الرياض,القيروان,7 days 00:00:00,3.0,4.0,475.6799679165831,1895102.561459796
فيلا للبيع في الرياض,طويق,4 days 00:00:00,4.0,5.0,300.0,920000.0
فيلا للبيع في حي القيروان ، الرياض,القيروان,2 days 00:00:00,3.0,3.0,400.0,2200000.0
فيلا للبيع في شارع مصافي ، حي قرطبة ، الرياض,قرطبة,7 days 00:00:00,5.0,5.0,475.6799679165831,2500000.0
فيلا للبيع في حي حطين ، الرياض,حطين,0 days 15:00:00,5.0,3.0,495.0,2300000.0
فيلا للبيع في شارع البيرماب ، حي الفيحاء ، الرياض,الفيحاء,1 days 00:00:00,4.70312813314618,5.0,528.0,871200.0
